Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
4644	-32.00675	-52.83402	20.82727	0.0901358	0.0294822	0.133402	0.00896289	0.107103	0.00118079	0.0274637	0.0381964	0.0790847	0.0392877	0.0830835	0.0456674	0.115238	0.0813925	0.0233477	0.0254823	0.0605857	0.0452444	0.0199793	0.133865	0.045294	0.388537	1.20382	1.840992	0.1590083	0.558556	0.752738	0.915198	1.09266	1.32848	1.79033	0.4211161	0.08637102	0.1075842	0.0730745	0.0239017	0.108151	0.00726635	0.0868298	0.000957287	0.0222653	0.0309664	0.0641152	0.0318511	0.0673571	0.0370233	0.093425	0.0659861	0.0189284	0.0206589	0.0491178	0.0366803	0.0161975	0.108527	0.0367205	0.0795042	0.920496	1.233478
4680	-42.07085	-55.74703	13.67618	0.00125035	0.0147793	0.00715089	0.00245581	0.000605333	0.000449112	0.000810124	0.00224047	0.00140055	0.00609116	0.018092	0.00887192	0.0195125	0.00265708	0.000961069	0.00474269	0.000338098	0.00711975	0.00199688	0.0088198	0.0123135	1.00479	0.998405	0.2334269	1.766573	0.0280022	0.17486	0.580408	1.72292	5.71885	35.7115	2.585313	7.567992	0.3354635	0.0101938	0.120491	0.0582992	0.0200215	0.00493511	0.00366149	0.00660472	0.018266	0.0114183	0.0496595	0.147499	0.0723303	0.15908	0.0216625	0.00783533	0.0386658	0.00275642	0.0580453	0.01628	0.0719054	0.100389	0.883287	0.116713	0.1226584
4716	-37.34755	-52.0477	14.70016	0.0171524	0.00145991	0.0203383	0.020524	0.00124449	0.00625809	0.0109693	0.00104973	0.0148068	0.0543154	0.0202256	0.0616709	0.00990746	0.0173416	0.0225419	0.0451057	0.007859	0.0246574	0.0426329	0.0425653	0.0118028	3.49799	0.167338	0.9585729	1.041427	0.164707	0.414943	0.76001	1.31577	2.40997	6.07138	1.304117	1.086435	6.967902	0.0377449	0.00321263	0.0447558	0.0451643	0.00273858	0.0137713	0.0241387	0.00231	0.0325833	0.119525	0.0445077	0.135711	0.021802	0.0381613	0.049605	0.099258	0.0172942	0.0542602	0.0938163	0.0936677	0.0259728	0.520714	0.479286	0.454429
4752	-31.75647	-49.83432	18.07785	0.111536	0.136691	0.0363241	0.0308647	0.000493851	0.00367378	0.0219763	0.0278144	0.00400817	0.0415425	0.0069641	0.154608	0.0325881	0.108518	0.0647119	0.0763802	0.0499606	0.0145248	0.0912913	0.0330168	0.0215452	0.565123	1.14496	0.9526574	1.047343	0.154463	0.40215	0.752621	1.32869	2.48664	6.47404	1.350549	1.099391	0.1645249	0.104333	0.127864	0.0339784	0.0288716	0.00046196	0.00343654	0.0205572	0.0260182	0.00374934	0.0388598	0.00651438	0.144624	0.0304837	0.101511	0.060533	0.0714479	0.0467344	0.0135868	0.0853961	0.0308847	0.0201539	0.523671	0.476329	1.069034
4788	-30.87915	-48.40027	17.52112	0.00565088	0.0302514	0.00458113	0.00359589	0.0164051	0.00559665	0.00201199	0.128855	0.0104481	0.00533907	0.0298751	0.0409263	0.0282565	0.0286729	0.0518339	0.0179186	0.00966147	0.000497122	0.0443534	0.00461529	0.00629175	2.22377	0.592075	1.652579	0.3474214	0.0623069	0.258281	0.655516	1.52551	3.87176	16.0496	2.00701	0.2102299	1.251966	0.0118806	0.0636018	0.00963155	0.00756015	0.0344908	0.0117666	0.00423008	0.27091	0.0219665	0.0112251	0.0628107	0.0860452	0.0594077	0.0602831	0.108978	0.0376728	0.0203127	0.00104517	0.0932504	0.00970338	0.013228	0.173711	0.826289	0.4756377
4824	-29.49728	-47.44589	17.9486	0.0226552	0.116503	0.0369148	0.0131723	0.0518866	0.0241026	0.00544514	0.104096	0.107914	0.00470078	0.0129885	0.138867	0.163723	0.0078898	0.186179	0.0888523	0.0207938	0.00695147	0.0644161	0.000611317	0.00285339	2.39856	0.533815	1.375975	0.6240253	0.623672	0.794328	0.930683	1.07448	1.25893	1.60341	0.3413829	0.4535151	1.497745	0.0191747	0.0986045	0.0312436	0.0111487	0.0439153	0.0203997	0.0046086	0.0881034	0.0913355	0.00397861	0.0109931	0.117533	0.13857	0.00667769	0.157577	0.075202	0.0175992	0.00588352	0.0545199	0.000517401	0.00241502	0.312013	0.687987	1.181516
4860	-29.36269	-47.53821	18.17552	0.058548	0.0736062	0.0191916	0.0382215	0.0332727	0.0271706	0.0218742	0.0124322	0.0603645	0.00955839	0.140797	0.00547629	0.00914115	0.009591	0.0313125	0.099006	0.00261142	0.0290308	0.034874	0.0891233	0.00431364	2.34093	0.553022	1.640373	0.359627	0.229979	0.488308	0.79961	1.25061	2.04789	4.34822	1.062742	0.2192349	1.410994	0.0723246	0.0909261	0.0237075	0.0472152	0.0411019	0.0335639	0.0270212	0.0153575	0.0745685	0.0118075	0.173927	0.00676488	0.0112921	0.0118478	0.0386805	0.122303	0.0032259	0.0358619	0.04308	0.110094	0.00532867	0.179814	0.820186	0.809517
4896	-27.2269	-45.2201	17.9932	0.00731506	0.140761	0.0035462	0.015952	0.0368621	0.008566	0.115581	0.0503974	0.0201512	0.000804211	0.0269759	0.0163479	0.104002	0.176374	0.0249952	0.241364	0.0066232	0.0598127	0.0647044	0.223868	0.0102085	0.89462	1.03513	0.7944772	1.205523	0.566801	0.758137	0.917241	1.09023	1.31902	1.76429	0.4105204	1.517379	0.2880872	0.00539772	0.103866	0.00261671	0.0117709	0.0272003	0.00632078	0.0852864	0.0371878	0.0148694	0.000593421	0.0199053	0.012063	0.076742	0.130145	0.0184438	0.178101	0.0048872	0.0441353	0.0477449	0.165191	0.00753278	0.602761	0.397239	1.355212
4932	-43.86102	-58.99823	15.13722	0.0757486	0.00961249	0.00713931	0.0148465	0.0150768	0.00624052	0.0224383	0.0576322	0.0295385	0.0298801	0.0810998	0.0275752	0.0269539	0.0662247	0.000987652	0.0822462	0.130493	0.0122303	0.125088	0.0539927	0.00851156	3.10273	0.299091	1.289329	0.7106708	0.0422377	0.213673	0.617866	1.61847	4.68004	23.6755	2.28811	0.5511943	3.457948	0.0857315	0.0108793	0.00808021	0.0168031	0.0170638	0.00706296	0.0253954	0.0652275	0.0334314	0.033818	0.0917879	0.0312093	0.0305062	0.0749524	0.00111782	0.0930854	0.147691	0.0138421	0.141573	0.0611085	0.0096333	0.355335	0.644665	0.8835557
4968	-30.34277	-45.20073	14.85796	0.00652751	0.0567346	0.00121926	0.032928	0.0048898	0.011516	0.0113219	0.00549454	0.000637909	0.00815874	0.00892176	0.0219104	0.0497377	0.0197765	0.00417217	0.0454608	0.000876446	0.00272846	0.018028	0.0220165	0.002459	3.10243	0.29919	0.8546725	1.145327	0.0783916	0.28889	0.678826	1.47313	3.46153	12.7565	1.840961	1.340078	3.456479	0.0194551	0.169096	0.00363398	0.0981415	0.014574	0.0343232	0.0337447	0.0163764	0.00190128	0.024317	0.0265912	0.0653037	0.148242	0.0589435	0.0124351	0.135495	0.00261223	0.00813212	0.0537323	0.0656198	0.00732902	0.572664	0.427336	0.335516
5004	-32.45178	-47.18652	14.73473	0.0950432	0.119457	0.134895	0.0251285	0.154634	0.0153409	0.0727042	0.0487059	0.0151447	0.0558507	0.00525429	0.199296	0.0826413	0.0159104	0.0640581	0.109804	0.00889293	0.00691184	0.0253577	0.0365337	0.0491319	3.50708	0.164308	1.353947	0.6460535	0.164942	0.415232	0.760175	1.31549	2.40829	6.06273	1.303086	0.4771632	7.114833	0.070891	0.089101	0.100615	0.0187429	0.115338	0.0114425	0.0542287	0.0363288	0.0112962	0.041658	0.00391908	0.148651	0.0616407	0.0118673	0.0477797	0.0819006	0.00663307	0.00515541	0.0189139	0.0272498	0.0366466	0.323027	0.676973	1.340695
5040	-37.60188	-53.37588	15.77401	0.113787	0.121344	0.112557	0.0486833	0.0444212	0.224444	0.0756977	0.0413952	0.0662395	0.0576904	0.252507	0.155737	0.0119185	0.0653521	0.084081	0.28269	0.261747	0.0410239	0.0149334	0.0570884	0.00194622	1.90205	0.699316	0.9332199	1.06678	0.299045	0.555028	0.832206	1.20163	1.80171	3.34398	0.8728614	1.143118	0.9066246	0.0532888	0.056828	0.0527129	0.0227995	0.0208034	0.105112	0.0354509	0.0193863	0.0310214	0.0270177	0.118254	0.072935	0.00558168	0.0306058	0.039377	0.13239	0.122582	0.0192124	0.00699365	0.0267357	0.000911459	0.53339	0.46661	2.135283
5076	-27.02864	-45.03639	18.00775	0.0501891	0.122327	0.0561982	0.0567763	0.126009	0.00989032	0.00418863	0.0816059	0.12193	0.0406497	0.0252602	0.0297768	0.00254353	0.0561573	0.0638038	0.234874	0.0218812	0.0485591	0.0106332	0.0716582	0.00124954	2.00824	0.663921	1.37061	0.62939	0.421755	0.656358	0.876902	1.14038	1.52356	2.37105	0.6242479	0.4592043	1.008272	0.0406008	0.0989573	0.0454619	0.0459296	0.101936	0.00800084	0.00338842	0.0660156	0.098636	0.0328839	0.0204344	0.0240881	0.00205761	0.0454288	0.0516145	0.190002	0.0177009	0.0392822	0.00860182	0.0579684	0.00101083	0.314695	0.685305	1.236161
5112	-30.70565	-47.23962	16.53397	0.0190798	0.280737	0.0546168	0.117063	0.103128	0.0149501	0.074158	0.244096	0.159873	0.153368	0.425558	0.0564231	0.0751907	0.282637	0.136902	0.0486169	0.0367129	0.0243058	0.0109501	0.0951281	0.000226873	1.72476	0.758415	1.155205	0.8447945	0.673434	0.82463	0.941617	1.062	1.21267	1.48493	0.2858765	0.7312937	0.7580534	0.00790473	0.116309	0.0226277	0.0484991	0.0427259	0.00619378	0.0307235	0.101128	0.0662349	0.0635401	0.176308	0.023376	0.0311514	0.117096	0.0567182	0.0201419	0.0152101	0.0100698	0.00453661	0.0394114	9.39929e-05	0.422397	0.577603	2.413721
5148	-32.521	-47.36351	14.84251	0.00372998	0.0161197	0.00856993	0.00499961	0.015108	0.0100601	0.00542467	0.0225709	0.0204466	0.00900623	0.00698116	0.00366046	0.0169816	0.0106672	0.026239	0.0213706	0.00362761	0.00946518	0.000560635	0.00590683	2.74092e-05	2.72692	0.424359	0.6255019	1.374498	0.0944532	0.316381	0.698353	1.43194	3.16074	10.5873	1.70619	2.197432	2.141991	0.0168378	0.0727675	0.0386863	0.0225692	0.0682006	0.0454131	0.024488	0.101889	0.0923	0.0406559	0.0315143	0.016524	0.0766584	0.0481537	0.118448	0.096471	0.0163758	0.0427277	0.00253082	0.0266646	0.000123731	0.687249	0.312751	0.2215234
5184	-30.86987	-46.69333	15.82346	0.113781	0.6031	0.0179725	0.0018104	0.0358694	0.0225138	0.105279	0.073907	0.0914821	0.0555084	0.161149	0.268912	0.0326938	0.0500967	0.0916828	0.0709008	0.0515259	0.132007	0.055871	0.221346	0.0241439	1.25647	0.91451	0.6005766	1.399423	0.570645	0.76064	0.918185	1.08911	1.31468	1.7524	0.4056325	2.330133	0.457976	0.0498698	0.264338	0.00787731	0.000793496	0.0157215	0.00986777	0.0461438	0.0323933	0.0400965	0.0243292	0.0706313	0.117864	0.0143296	0.0219573	0.0401844	0.0310757	0.0225837	0.0578583	0.0244882	0.0970154	0.0105822	0.699712	0.300288	2.281551
5220	-29.04858	-50.82306	21.77448	0.0100288	0.156381	0.0222872	0.0635757	0.0126205	0.00777074	0.0233811	0.0339469	0.0376658	0.0421002	0.0645713	0.0423405	0.0373045	0.0403574	0.0640913	0.0478706	0.0133946	0.0393106	0.0750768	0.0868447	0.00273713	0.281544	1.23949	1.953127	0.04687312	0.72163	0.852903	0.951573	1.05089	1.17247	1.38575	0.2358964	0.02399902	0.07571525	0.0108577	0.169306	0.0241293	0.0688304	0.0136636	0.00841301	0.0253137	0.0367527	0.040779	0.0455799	0.0699083	0.04584	0.0403879	0.0436931	0.0693886	0.0518272	0.0145018	0.0425597	0.0812821	0.0940227	0.00296336	0.0234366	0.976563	0.9236571
5256	-31.25791	-51.80765	20.54975	0.0298235	0.0635041	0.0236512	0.0320073	0.0238853	0.0240892	0.035415	0.0103878	0.00478347	0.00245625	0.00620615	0.0294803	0.00276168	0.0859284	0.0239836	0.014108	0.00854151	0.0518829	0.0037693	0.123683	0.000705639	0.0321767	1.32261	1.882577	0.1174231	0.0997947	0.324984	0.704223	1.42001	3.07707	10.0206	1.666414	0.06237362	0.008109405	0.0496188	0.105655	0.0393496	0.053252	0.039739	0.0400782	0.0589216	0.0172826	0.00795848	0.00408658	0.0103255	0.0490478	0.00459473	0.142963	0.0399026	0.0234721	0.0142109	0.08632	0.00627116	0.205777	0.001174	0.0587116	0.941288	0.6010532
5292	-30.35747	-46.94607	16.58859	0.0589279	0.110682	0.0113612	0.0285403	0.0356672	0.0295791	0.0221881	0.0927548	0.0177303	0.0236278	0.00192433	0.0553231	0.0539258	0.104339	0.0642333	0.0341295	0.148137	0.0236199	0.0412818	0.158691	0.0119172	1.08167	0.972778	0.2942141	1.705786	0.759378	0.874378	0.958984	1.04277	1.14367	1.31687	0.1990291	5.79777	0.370645	0.0522141	0.0980722	0.0100668	0.0252886	0.0316036	0.0262091	0.0196602	0.0821871	0.0157102	0.0209359	0.00170509	0.04902	0.0477819	0.0924514	0.0569151	0.0302411	0.131259	0.0209288	0.0365785	0.140611	0.0105594	0.852893	0.147107	1.128581
5328	-37.81656	-50.3542	12.53765	0.221908	0.163792	0.0123571	0.018731	0.0370697	0.0208983	0.0511647	0.425183	0.0317719	0.54294	0.0457714	0.114027	0.168361	0.352695	0.143229	0.218146	0.911906	0.0310941	0.0286275	0.262089	0.0666991	0.478746	1.17375	0.3869243	1.613076	0.220998	0.478913	0.794778	1.25821	2.08806	4.52493	1.091546	4.16897	0.135959	0.0573634	0.0423404	0.00319433	0.00484198	0.00958254	0.00540222	0.0132261	0.10991	0.00821307	0.14035	0.0118319	0.029476	0.0435215	0.091172	0.0370247	0.0563908	0.235728	0.00803786	0.00740023	0.0677502	0.0172418	0.806538	0.193462	3.86846
5364	-38.12338	-54.87956	16.75618	0.0573864	0.156426	0.0821331	0.0192531	0.125445	0.0132495	0.00722427	0.108286	0.0119147	0.0848588	0.00404983	0.0582395	0.115212	0.134662	0.00167673	0.149408	0.0144606	0.05932	0.109167	0.0497758	0.0189917	1.85287	0.71571	0.9364293	1.063571	0.244728	0.503338	0.807208	1.23884	1.98674	4.08617	1.017797	1.135772	0.8629518	0.04155	0.113258	0.0594676	0.01394	0.0908274	0.00959319	0.00523065	0.078403	0.00862668	0.0614411	0.00293224	0.0421677	0.0834183	0.0975008	0.00121402	0.108177	0.0104701	0.04295	0.0790415	0.0360397	0.0137507	0.531785	0.468215	1.381141
5400	-41.68504	-54.34373	12.6587	0.76176	0.0952074	0.0144493	0.0492928	0.0819311	0.17396	0.0312019	0.102123	0.117838	0.0388145	0.125173	0.00609816	0.249833	0.0220624	0.0478078	0.0885373	0.143914	0.0655347	0.17572	0.0807715	0.136854	3.16323	0.278924	0.8391171	1.160883	0.145884	0.391097	0.746106	1.34029	2.55691	6.85476	1.391866	1.383458	3.780278	0.291987	0.0364936	0.00553849	0.0188942	0.0314047	0.0666799	0.0119598	0.0391442	0.0451679	0.0148778	0.0479797	0.00233746	0.0957623	0.00845665	0.018325	0.0339368	0.0551631	0.0251198	0.0673546	0.0309602	0.0524569	0.580441	0.419559	2.608884
5436	-29.58575	-46.42032	16.83457	0.0423711	0.0893039	0.000200342	0.0265114	0.102881	0.0133224	0.0321844	0.132301	0.00893776	0.0144241	0.0447059	0.0372669	0.0560846	0.0583479	0.0552844	0.0295657	0.0589088	0.0164054	0.283926	0.0793308	0.0217944	2.60459	0.465136	1.313559	0.6864407	0.229399	0.487707	0.799303	1.25109	2.05041	4.35922	1.064569	0.5225807	1.866546	0.0351903	0.0741691	0.000166389	0.0220184	0.0854449	0.0110646	0.02673	0.109879	0.00742304	0.0119796	0.0371294	0.0309511	0.0465797	0.0484594	0.0459151	0.024555	0.0489252	0.0136251	0.235808	0.0658863	0.0181008	0.34322	0.65678	1.204057
5472	-36.50432	-47.69401	11.18969	0.0190712	0.00999804	0.000176683	0.0122384	0.0413937	0.00312589	0.085889	0.0201315	0.00420937	0.00859099	0.0358938	0.0539798	0.180903	0.00160377	0.0773028	0.108637	0.00777197	0.00351025	0.0567485	0.104977	0.0192719	3.63424	0.12192	0.3972058	1.602794	0.0294948	0.179346	0.585013	1.70936	5.57582	33.9043	2.547763	4.035173	9.93609	0.0222945	0.0116878	0.000206545	0.0143068	0.0483896	0.0036542	0.100405	0.023534	0.0049208	0.010043	0.0419602	0.063103	0.211478	0.00187482	0.0903678	0.126998	0.00908552	0.00410352	0.0663396	0.122719	0.022529	0.801397	0.198603	0.855424
5508	-33.89997	-47.52056	13.62059	0.0635578	0.0154755	0.0251508	0.00243602	0.0220683	0.000836024	0.0157153	0.00568056	0.0138805	0.00107937	0.0426139	0.00694332	0.0821996	0.00244508	0.0275563	0.0456862	0.0169732	0.00819436	0.00224509	0.011065	0.00197037	3.4561	0.181298	0.9409743	1.059026	0.0328009	0.188883	0.594546	1.68195	5.29427	30.487	2.470942	1.125457	6.354358	0.153606	0.0374009	0.0607841	0.00588733	0.0533344	0.00202049	0.0379806	0.0137287	0.0335461	0.0026086	0.102989	0.0167805	0.198659	0.00590925	0.0665976	0.110414	0.0410205	0.019804	0.00542589	0.0267418	0.00476196	0.529513	0.470487	0.4137726
5544	-35.38638	-48.71279	13.32641	0.061227	0.014209	0.0202626	0.0109612	0.031705	0.00407578	0.0017091	0.0238782	0.00572091	0.00885732	0.0525374	0.00613044	0.0758186	0.0115352	0.00319507	0.0405062	0.00583734	0.00320936	0.0108838	0.0322579	0.00164075	3.46171	0.179432	1.033645	0.9663554	0.0171694	0.137748	0.538779	1.85605	7.25964	58.2433	2.939007	0.9349011	6.430872	0.143672	0.0333422	0.0475471	0.025721	0.0743973	0.009564	0.00401049	0.0560312	0.0134244	0.0207841	0.123281	0.0143854	0.177912	0.027068	0.00749738	0.0950496	0.0136976	0.00753091	0.0255394	0.0756946	0.0038501	0.483178	0.516822	0.4261582
5580	-42.58054	-58.67272	16.09218	0.0227458	0.0354527	0.0140524	0.0186767	0.00783827	0.00857754	0.0103769	0.0657455	0.00549591	0.00783511	0.0124098	0.0221116	0.0502622	0.0268637	0.121818	0.0534816	0.0444082	0.0322753	0.00461066	0.00451014	0.00644604	1.82758	0.724139	1.345378	0.6546225	0.0115319	0.113445	0.507119	1.97192	8.81488	86.7162	3.226797	0.4865716	0.8412663	0.0394897	0.0615505	0.0243968	0.0324252	0.0136083	0.0148917	0.0180156	0.114143	0.00954163	0.0136028	0.0215451	0.0383886	0.0872618	0.0466389	0.211491	0.092851	0.0770984	0.0560341	0.00800471	0.0078302	0.0111912	0.327311	0.672689	0.5759934
5616	-30.16555	-47.61092	17.44537	0.0146909	0.228054	0.0554631	0.0345106	0.00735255	0.000996512	0.0322194	0.0125302	0.12255	0.00141301	0.169563	0.00721601	0.0972119	0.0197433	0.0507928	0.00076104	0.00691018	0.0899412	0.143196	0.0394449	0.0481813	1.32723	0.890923	0.8909426	1.109057	0.261896	0.520259	0.815579	1.22612	1.92212	3.81831	0.9687738	1.244813	0.4965748	0.0124211	0.192818	0.0468936	0.0291785	0.00621653	0.000842544	0.0272413	0.0105942	0.103615	0.00119469	0.143364	0.00610109	0.0821921	0.0166929	0.042945	0.000643455	0.00584251	0.0760447	0.121071	0.0333504	0.040737	0.554529	0.445471	1.182741
5652	-30.15487	-46.29081	16.13595	0.0650669	0.33465	0.0405891	0.00529817	0.0337654	0.00156601	0.0199476	0.0286433	0.0184271	0.0154675	0.0403233	0.103263	0.0996605	0.0202599	0.152375	0.00767564	0.0117533	0.00285722	0.108826	0.180345	0.102814	1.94878	0.683741	0.7105178	1.289482	0.244901	0.503511	0.807295	1.2387	1.98605	4.08329	1.017287	1.814849	0.9500547	0.0466907	0.240138	0.0291259	0.00380185	0.0242293	0.00112374	0.014314	0.0205538	0.0132229	0.0110992	0.0289351	0.0740996	0.0715143	0.0145381	0.109341	0.00550788	0.00843393	0.00205028	0.0780915	0.129412	0.0737772	0.644741	0.355259	1.393575
5688	-28.91076	-45.37993	16.46917	0.00852199	0.0871399	0.0335301	0.000934847	0.0242744	0.0354227	0.043313	0.020987	0.00662284	0.0482597	0.218326	0.042633	0.131237	0.0990449	0.274397	0.0257536	0.0795748	0.0886563	0.014868	0.027418	0.0151287	2.22569	0.591437	0.9282568	1.071743	0.25802	0.51649	0.81373	1.22891	1.93615	3.87567	0.9795551	1.154576	1.254397	0.00642663	0.0657142	0.0252858	0.000704989	0.0183059	0.026713	0.0326633	0.0158268	0.00499443	0.0363937	0.164645	0.0321505	0.0989687	0.074692	0.206929	0.0194214	0.0600091	0.0668578	0.0112123	0.0206766	0.0114089	0.535872	0.464128	1.326044
5724	-37.98332	-53.51057	15.52726	0.0410534	0.202855	0.160818	0.0718699	0.310933	0.111956	0.0636853	0.0800921	0.0207207	0.0722427	0.027447	0.191638	0.136379	0.0174993	0.0791776	0.0428427	0.0785489	0.0710815	0.0417417	0.135977	0.117152	2.83214	0.389287	1.067273	0.9327272	0.576572	0.764483	0.91963	1.08739	1.30807	1.73439	0.3981609	0.8739351	2.425064	0.019778	0.0977278	0.077476	0.0346242	0.149796	0.0539361	0.0306812	0.0385854	0.00998247	0.0348039	0.0132229	0.092324	0.0657024	0.00843049	0.0381448	0.02064	0.0378419	0.0342444	0.0201096	0.0655088	0.0564395	0.466364	0.533636	2.075711
5760	-29.47239	-45.5074	16.03501	0.0545384	0.254571	0.0130403	0.02275	0.277664	0.0480036	0.00178585	0.122288	0.0460515	0.212225	0.0729701	0.388678	0.166222	0.0317216	0.229038	0.012598	0.00619466	0.0951686	0.0817502	0.019943	0.0498145	2.31841	0.56053	1.196551	0.8034486	0.445262	0.673952	0.884169	1.13101	1.48379	2.24587	0.5850296	0.6714702	1.378699	0.0247114	0.115346	0.00590856	0.0103081	0.12581	0.0217505	0.000809169	0.0554085	0.0208659	0.0961594	0.0330628	0.17611	0.0753153	0.0143731	0.103777	0.00570817	0.0028068	0.0431209	0.0370411	0.00903617	0.022571	0.401724	0.598276	2.207015
5796	-33.7979	-50.38398	16.58608	0.31506	0.100003	0.198867	0.035355	0.0144244	0.0246037	0.106013	0.00998242	0.0148746	0.103352	0.11559	0.0627912	0.0835018	0.0546221	0.201061	0.0728431	0.0244401	0.0109749	0.0961488	0.0569614	0.0339281	2.06284	0.64572	1.094143	0.905857	0.324673	0.577738	0.842683	1.18669	1.73089	3.08003	0.8134075	0.8279146	1.064877	0.181549	0.0576252	0.114594	0.0203729	0.00831185	0.0141775	0.0610887	0.00575224	0.00857132	0.0595554	0.0666072	0.0361827	0.0481168	0.0314753	0.115859	0.0419749	0.0140833	0.00632415	0.0554045	0.0328233	0.0195506	0.452928	0.547072	1.735396
5832	-30.27886	-47.93082	17.65196	0.198468	0.19377	0.0192357	0.0011231	0.0818489	0.00310213	0.00171734	0.0860127	0.0177681	0.11295	0.147877	0.0857115	0.197395	0.174836	0.0481876	0.00898289	0.0133889	0.0703291	0.00756682	0.0657562	0.0706739	1.42642	0.857859	1.192	0.8080001	0.367736	0.613919	0.858805	1.16441	1.62888	2.71934	0.7233499	0.6778525	0.5542574	0.123525	0.120601	0.0119722	0.000699011	0.0509422	0.00193074	0.00106886	0.0535337	0.0110588	0.0702992	0.0920377	0.0533462	0.122857	0.108817	0.0299916	0.00559089	0.00833317	0.0437724	0.00470954	0.0409262	0.0439869	0.404	0.596	1.606701
5868	-29.24193	-47.05784	17.81592	0.145198	0.14952	0.0525022	0.00282316	0.04169	0.0245924	0.0332736	0.162996	0.0354927	0.0219513	0.0725585	0.085583	0.509815	0.28275	0.0204045	0.0150287	0.108624	0.215962	0.0157094	0.0148331	0.106986	0.256619	1.24779	1.127941	0.8720591	0.277325	0.534988	0.822713	1.21549	1.8692	3.60588	0.9273836	0.7731426	0.06855262	0.0685447	0.0705851	0.0247851	0.00133275	0.0196809	0.0116096	0.0157078	0.0769468	0.0167553	0.0103627	0.0342533	0.0404019	0.240672	0.13348	0.00963252	0.0070947	0.0512792	0.101951	0.00741605	0.00700236	0.0505059	0.43603	0.56397	2.118293
5904	-33.08237	-49.48575	16.40338	0.00118502	0.0101143	0.000404586	0.00526349	0.0107764	0.00104961	0.00636264	0.00272162	0.0134767	0.00612629	0.000382823	0.00284885	0.00482499	0.00773702	0.000987636	0.00232841	0.00589484	0.0175815	0.00413045	0.00409362	0.00266873	0.845506	1.0515	0.7791355	1.220865	0.0629376	0.259553	0.656522	1.52318	3.85278	15.8888	1.999728	1.566948	0.2680321	0.0106798	0.0911529	0.00364625	0.0474361	0.0971199	0.0094594	0.057342	0.024528	0.121456	0.0552119	0.00345012	0.0256747	0.0434843	0.0697283	0.00890087	0.0209844	0.053126	0.15845	0.0372248	0.0368929	0.0240514	0.610432	0.389568	0.1109595
5940	-35.95157	-52.95145	16.99988	0.0695996	0.0491675	0.000661157	0.0119463	0.0122245	0.0169672	0.00927024	0.012565	0.099399	0.0376713	0.00437411	0.0270164	0.00509852	0.0262829	0.00387983	0.00755268	0.0100663	0.076706	0.126182	0.0162847	0.0132277	1.35038	0.883205	0.7456562	1.254344	0.119383	0.354668	0.72369	1.38181	2.81954	8.37641	1.536825	1.682201	0.5096533	0.109409	0.07729	0.00103932	0.0187793	0.0192166	0.026672	0.0145726	0.0197518	0.156253	0.0592183	0.00687599	0.042469	0.00801473	0.041316	0.00609899	0.0118726	0.015824	0.12058	0.198355	0.0255992	0.0207937	0.627172	0.372828	0.6361432
5976	-36.23777	-52.1972	15.95944	0.0281476	0.0259034	0.0100415	0.051415	0.0303536	0.000507607	0.0235446	0.00389128	0.00576438	0.00389859	0.00305486	0.0807067	0.00819882	0.0028024	0.00366817	0.00972516	0.00839047	0.0246236	0.0574992	0.0372197	0.00308858	1.05296	0.982346	0.3238311	1.676169	0.135199	0.376854	0.73752	1.35589	2.65354	7.3965	1.446866	5.176058	0.3572957	0.0666301	0.0613178	0.02377	0.121708	0.0718521	0.00120159	0.0557341	0.00921133	0.0136453	0.00922864	0.00723136	0.191046	0.019408	0.00663376	0.00868319	0.0230211	0.0198617	0.0582882	0.13611	0.0881055	0.00731119	0.838084	0.161916	0.4224453
