Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
7020	-24.57551	-44.20592	19.63041	0.00136723	0.103528	0.0329345	0.0446243	0.116251	0.0023308	0.000548103	0.00227433	0.00515686	0.0069573	0.0142016	0.0979383	0.0219585	0.0306834	0.144988	0.0470494	0.0450304	0.00245657	0.100498	0.0439526	0.0503786	1.4378	0.854067	1.664949	0.3350506	0.524459	0.729966	0.906469	1.10318	1.36993	1.90673	0.46666	0.2012377	0.5611577	0.00149406	0.113133	0.0359897	0.048764	0.127036	0.00254702	0.000598949	0.00248532	0.00563525	0.00760271	0.015519	0.107024	0.0239955	0.0335298	0.158438	0.051414	0.0492077	0.00268446	0.109821	0.0480299	0.0550521	0.167525	0.832475	0.915108
7056	-36.06495	-49.65757	13.59262	0.0307782	0.0627534	0.055934	0.0258565	0.0248983	0.0380095	0.00849425	0.173369	0.0181676	0.0212601	0.0191515	0.139026	0.00318468	0.0629874	0.0300165	0.0882208	0.0852769	0.243001	0.0150625	0.0868541	0.0554659	3.49938	0.166872	1.101865	0.8981351	0.057518	0.248401	0.647588	1.54419	4.02575	17.3859	2.064837	0.8151046	6.990171	0.0239004	0.0487303	0.0434348	0.0200785	0.0193345	0.0295158	0.0065961	0.134628	0.0141078	0.0165093	0.0148718	0.107959	0.00247303	0.0489121	0.0233089	0.0685068	0.0662207	0.188699	0.0116966	0.0674455	0.0430713	0.449068	0.550932	1.287768
7092	-37.2485	-53.50418	16.25568	0.058854	0.073537	0.0252709	0.0481889	0.0679733	0.00699638	0.00381622	0.0226365	0.0343538	0.0392489	0.114355	0.0266783	0.0174527	0.0432645	0.00798295	0.00924926	0.0156327	0.0513249	0.023544	0.00397457	0.0907569	1.45953	0.846824	0.3906043	1.609396	0.258037	0.516507	0.813739	1.2289	1.93608	3.87541	0.9795065	4.120271	0.5745097	0.0749644	0.0936667	0.0321885	0.06138	0.0865801	0.00891155	0.00486086	0.0288329	0.0437577	0.0499928	0.145658	0.0339811	0.0222301	0.0551076	0.0101682	0.0117811	0.0199119	0.0653744	0.0299889	0.00506256	0.1156	0.804698	0.195302	0.7850919
7128	-34.5528	-54.20909	19.65629	0.0671496	0.0360845	0.0806713	0.0974031	0.0629645	0.148309	0.0138964	0.0896565	0.033372	0.0514739	0.0701747	0.108082	0.0209101	0.028478	0.00161114	0.0534785	0.212186	0.0362762	0.140381	0.000225132	0.176501	0.564492	1.14517	1.732186	0.2678143	0.360636	0.608109	0.856261	1.16787	1.64444	2.77288	0.7374473	0.1546106	0.164311	0.0439092	0.0235957	0.052751	0.063692	0.0411726	0.0969796	0.00908687	0.0586265	0.021822	0.0336588	0.0458873	0.0706747	0.0136731	0.0186218	0.00105353	0.0349696	0.138748	0.023721	0.0917952	0.000147214	0.115414	0.133907	0.866093	1.529284
7164	-29.83464	-47.73225	17.89761	0.0444918	0.0361607	0.00551732	0.0146756	0.00617917	0.0137297	0.0571631	0.0416528	0.00979773	0.0035498	0.0324999	0.0440175	0.0524584	0.0124694	0.0755883	0.137282	0.0175986	0.0418049	0.00740933	0.0132934	0.0131534	1.19293	0.935689	0.9539806	1.046019	0.183626	0.437541	0.772689	1.29418	2.2855	5.44585	1.225496	1.096479	0.4249753	0.0653816	0.0531389	0.00810782	0.0215661	0.00908042	0.0201761	0.0840025	0.0612097	0.014398	0.00521651	0.0477594	0.0646847	0.0770888	0.018324	0.111079	0.20174	0.0258616	0.0614332	0.0108882	0.0195349	0.0193292	0.52301	0.47699	0.6804934
7200	-36.47	-49.98116	13.51116	0.00440915	0.220771	0.0706147	0.00498008	0.0335823	0.0385872	0.00980552	0.00770719	0.00741959	0.0207048	0.016449	0.0562507	0.352438	0.0442714	0.0625563	0.0215195	0.0570416	0.359642	0.112126	0.00376872	0.0611839	3.66714	0.110955	0.9693734	1.030627	0.320498	0.574103	0.841025	1.18902	1.74185	3.12015	0.8227659	1.063188	11.01694	0.00281585	0.140993	0.0450973	0.00318048	0.021447	0.0246433	0.00626219	0.00492211	0.00473844	0.0132229	0.010505	0.0359239	0.225081	0.0282734	0.0399509	0.0137432	0.036429	0.229681	0.0716082	0.00240685	0.0390745	0.515313	0.484687	1.565829
7236	-28.70427	-46.23959	17.53532	0.00166532	0.0617589	0.00571325	0.0102544	0.0344823	0.0416991	0.0354488	0.00741077	0.0512844	0.00135655	0.040027	0.00986984	0.0364973	0.325403	0.015363	0.0670448	0.00765536	0.0346082	0.00945012	0.0558015	0.0098283	1.27872	0.907093	0.6430183	1.356982	0.403054	0.642	0.870872	1.14827	1.55763	2.48106	0.657041	2.110331	0.4698969	0.00193054	0.0715944	0.00662312	0.0118875	0.0399738	0.0483399	0.0410943	0.00859098	0.0594517	0.00157259	0.0464015	0.0114417	0.0423097	0.377226	0.0178096	0.0777221	0.00887452	0.0401198	0.0109551	0.0646882	0.0113935	0.678491	0.321509	0.8626225
7272	-35.83672	-52.75515	16.91844	0.0166507	0.0688444	0.026413	0.00123465	0.0350513	0.0192947	0.0134136	0.0141286	0.00502312	0.0130013	0.0122522	0.0134656	0.00605226	0.0635967	0.0936269	0.0250816	0.00163919	0.0367911	0.0387504	0.00956885	0.00676719	1.23638	0.921206	0.7477573	1.252243	0.0876517	0.305057	0.690457	1.44832	3.27807	11.4088	1.760227	1.674665	0.447378	0.0319807	0.132229	0.050731	0.00237137	0.0673226	0.0370591	0.0257633	0.0271366	0.00964784	0.0249714	0.0235326	0.0258632	0.0116245	0.122149	0.179828	0.0481738	0.00314836	0.0706642	0.0744273	0.0183788	0.0129976	0.626121	0.373879	0.5206474
7308	-29.63168	-49.48526	19.85358	0.00817021	0.0957405	0.00354098	0.0133383	0.0398062	0.0552891	0.0218331	0.0204987	0.0226608	0.00736286	0.0494942	0.0198765	0.145075	0.0258519	0.05493	0.0150489	0.00506945	0.0209956	0.0209659	0.00989108	0.0250335	0.912268	1.02924	1.633351	0.3666492	0.309963	0.56482	0.836759	1.19509	1.77048	3.2262	0.8469334	0.2244767	0.2954492	0.0120067	0.140697	0.00520371	0.0196015	0.0584978	0.081251	0.0320852	0.0301242	0.0333015	0.0108202	0.0727351	0.0292098	0.213197	0.037991	0.0807233	0.0221154	0.0074499	0.0308545	0.0308109	0.0145356	0.0367883	0.183325	0.816675	0.6804727
7344	-27.59928	-45.86398	18.2647	0.0232625	0.0898796	0.0106547	0.0161919	0.0213067	0.0288616	0.020015	0.0498833	0.0138895	0.00779463	0.0244764	0.00531293	0.0151951	0.00552611	0.0618218	0.00917359	0.000356206	0.0596826	0.0136253	0.0294516	0.00300239	2.13218	0.622607	1.382817	0.6171831	0.316961	0.571004	0.839607	1.19103	1.7513	3.15496	0.8307886	0.4463231	1.141534	0.0456697	0.176455	0.0209176	0.0317884	0.0418301	0.0566622	0.0392941	0.0979327	0.0272684	0.0153027	0.0480529	0.0104305	0.0298315	0.0108491	0.121371	0.0180099	0.000699316	0.117171	0.0267497	0.0578203	0.0058944	0.308592	0.691408	0.5093634
7380	-31.79772	-48.22602	16.4283	0.00497721	0.0104863	0.00563148	0.0127107	0.00125276	0.0053375	0.00537135	0.00202386	0.00577076	0.00340759	0.00239099	0.0108151	0.0148516	8.83787e-05	0.00916655	0.0521804	0.00221488	0.000743495	0.00986659	0.0314532	0.00141086	1.58184	0.806052	0.8134713	1.186529	0.0898214	0.308717	0.69303	1.44294	3.23921	11.1332	1.742547	1.458599	0.6541528	0.0259025	0.0545729	0.0293075	0.0661495	0.00651965	0.0277776	0.0279537	0.0105326	0.0300323	0.0177339	0.0124432	0.0562842	0.0772909	0.000459943	0.0477048	0.271559	0.0115268	0.00386932	0.051348	0.163689	0.00734244	0.593264	0.406736	0.1921514
7416	-34.7958	-49.06092	14.26512	0.352472	0.0533843	0.0264787	0.0191515	0.0931325	0.0303766	0.0733242	0.00196184	0.132943	0.0754751	0.102785	0.0413178	0.166888	0.267202	0.180223	0.013338	0.00816416	0.0554485	0.0504753	0.0118277	0.0155276	3.04606	0.317978	0.5732805	1.426719	0.426614	0.660036	0.878432	1.13839	1.51507	2.34404	0.6159641	2.488693	3.193158	0.198924	0.0301283	0.0149437	0.0108085	0.0525609	0.0171435	0.0413817	0.0011072	0.0750285	0.0425956	0.0580083	0.0233184	0.0941863	0.1508	0.101712	0.0075275	0.00460758	0.0312933	0.0284866	0.00667516	0.00876324	0.71336	0.28664	1.771898
7452	-36.86467	-49.56834	12.70367	0.018488	0.211376	0.0110257	0.0452019	0.162865	0.0607719	0.0359731	0.0257898	0.0723498	0.0657613	0.147344	0.0466896	0.0751666	0.376793	0.118222	0.0268036	0.0281825	0.0861937	0.0349609	0.0844931	0.0083094	3.71962	0.0934614	0.6011093	1.398891	0.748139	0.868042	0.95681	1.04514	1.15202	1.33665	0.2098108	2.327182	13.26613	0.0106085	0.121288	0.00632657	0.0259369	0.0934524	0.034871	0.0206414	0.0147982	0.0415145	0.0377339	0.0845465	0.0267906	0.0431307	0.216205	0.0678358	0.01538	0.0161712	0.0494581	0.0200606	0.0484823	0.00476795	0.699445	0.300555	1.742761
7488	-30.31624	-46.64405	16.32781	0.0194249	0.192684	0.019233	0.0560876	0.0921263	0.0123584	0.00485028	0.0371011	0.0343287	0.0165348	0.181823	0.164557	0.265975	0.0926765	0.0426734	0.00126639	0.0305535	0.122001	0.0661246	0.0633253	0.508466	2.14817	0.617277	1.235862	0.7641378	0.318317	0.572194	0.840152	1.19026	1.74766	3.14152	0.8277026	0.6183034	1.160023	0.00959649	0.0951917	0.00950166	0.0277089	0.0455131	0.00610541	0.00239618	0.018329	0.0169594	0.00816867	0.0898258	0.081296	0.1314	0.0457849	0.0210819	0.000625635	0.0150943	0.060272	0.0326675	0.0312846	0.251197	0.382069	0.617931	2.02417
7524	-36.72277	-55.6244	18.90163	0.00817541	0.0384258	0.0484481	0.0123417	0.00847408	0.0230935	0.017783	0.0183538	0.000564997	0.00157319	0.073246	0.0386053	0.0146289	0.0223469	0.00781188	0.00430281	0.0319884	0.0640923	0.00777773	0.0345826	0.00537445	0.166891	1.2777	1.099946	0.9000538	0.0946902	0.316768	0.698619	1.43139	3.15688	10.5608	1.704378	0.8182707	0.0435393	0.0169618	0.0797231	0.100517	0.0256057	0.0175814	0.0479128	0.0368949	0.0380791	0.00117221	0.00326393	0.151966	0.0800955	0.0303509	0.0463638	0.0162075	0.00892716	0.0663671	0.132974	0.0161367	0.0717495	0.0111505	0.450027	0.549973	0.4819908
7560	-28.62565	-48.4734	19.84775	0.0214463	0.165414	0.0296602	0.017547	0.00860721	0.00273289	0.0149355	0.0210936	0.00223103	0.0522736	0.145305	0.0785287	0.0305766	0.00694198	0.011597	0.0291647	0.0345006	0.0132944	0.0213266	0.0670942	0.0114013	0.236527	1.25449	1.403281	0.596719	0.215015	0.472545	0.791466	1.26348	2.1162	4.65084	1.111392	0.4252313	0.06284801	0.0272968	0.210538	0.0377514	0.0223338	0.0109552	0.00347841	0.0190099	0.0268478	0.00283965	0.0665337	0.184943	0.099951	0.0389177	0.00883572	0.0147606	0.0371207	0.0439122	0.0169211	0.0271444	0.0853972	0.0145115	0.29836	0.70164	0.7856719
7596	-36.53825	-50.18745	13.6492	0.0425217	0.0698341	0.151045	0.046603	0.0607478	0.0059056	0.0140389	0.185422	0.0652234	0.0253019	0.116705	0.130839	0.0240276	0.0183781	0.0552849	0.0764043	0.238748	0.268703	0.121493	0.0354528	0.0704541	3.31206	0.229315	0.7171226	1.282877	0.251231	0.509817	0.810436	1.2339	1.96149	3.98039	0.9988335	1.788923	4.814423	0.0233234	0.0383045	0.0828491	0.025562	0.0333206	0.00323926	0.00770045	0.101705	0.0357755	0.0138782	0.0640137	0.0717659	0.0131793	0.0100805	0.0303241	0.0419082	0.130955	0.147385	0.0666396	0.0194461	0.0386446	0.641439	0.358561	1.823132
7632	-41.4943	-61.16949	19.6752	0.0400904	0.0139984	0.0504967	0.0258727	0.00609253	0.00161185	0.0438428	0.00683795	0.0101579	0.0124345	0.0169118	0.0192652	0.00526049	0.00333918	0.00736105	0.00340895	0.00209661	0.031148	0.0120382	0.00850301	0.034647	1.25914	0.913622	1.809477	0.1905232	0.219227	0.477038	0.793806	1.25975	2.09627	4.56147	1.097363	0.1052919	0.4593934	0.112799	0.0393859	0.142078	0.0727958	0.017142	0.00453513	0.123357	0.0192393	0.0285804	0.0349859	0.0475832	0.0542047	0.014801	0.00939516	0.0207111	0.00959145	0.00589905	0.0876383	0.0338708	0.0239242	0.0974833	0.0952616	0.904738	0.3554151
7668	-34.38955	-51.37832	16.98877	0.0299568	0.0389514	0.0239566	0.0288117	0.0350693	0.0200269	0.0103641	0.0441974	0.0944177	0.038457	0.0135255	0.0442963	0.00698563	0.0123445	0.0569706	0.0178187	0.056337	0.0208914	0.00267891	0.183743	0.058754	2.12486	0.625046	1.366051	0.6339487	0.0699726	0.273318	0.667192	1.49882	3.65874	14.2913	1.923112	0.4640739	1.133178	0.0357244	0.0464507	0.028569	0.0343588	0.0418212	0.0238827	0.0123595	0.0527067	0.112596	0.0458611	0.0161296	0.0528246	0.00833056	0.0147212	0.0679391	0.0212493	0.0671835	0.0249136	0.00319468	0.219118	0.0700658	0.316974	0.683026	0.8385545
7704	-33.01665	-48.49251	15.47586	0.0834684	0.0530132	0.0269563	0.0752271	0.148984	0.0217162	0.0233742	0.0603375	0.0308327	0.0310578	0.0189697	0.0469677	0.263857	0.135095	0.0827661	0.0522385	0.04083	0.00650419	0.0159876	0.0752552	0.131534	1.62564	0.791453	0.3856193	1.614381	0.288382	0.545287	0.827622	1.20828	1.8339	3.46762	0.8991127	4.186462	0.6846662	0.0585755	0.0372029	0.0189171	0.052792	0.104552	0.0152397	0.0164033	0.0423429	0.0216374	0.0217954	0.0133123	0.0329604	0.185167	0.0948051	0.0580826	0.0366593	0.0286532	0.00456443	0.0112196	0.0528117	0.0923063	0.80719	0.19281	1.424973
7740	-33.06503	-45.44182	12.37679	0.0123819	0.0423106	0.00532673	0.00389114	0.0189263	0.00649271	0.00615802	0.0847105	0.0087065	0.0113196	0.0605858	0.0371901	0.0674466	0.0712424	0.0208106	0.00110938	0.163192	0.0368386	0.0538888	0.00477073	0.0814749	3.70454	0.0984877	0.892122	1.107878	0.0338384	0.191774	0.59737	1.674	5.21447	29.5522	2.448426	1.241846	12.53807	0.0155011	0.0529694	0.00666863	0.0048714	0.0236941	0.00812835	0.00770934	0.106051	0.0108998	0.0141712	0.0758485	0.0465589	0.0844377	0.0891897	0.0260531	0.00138886	0.204303	0.0461189	0.0674644	0.00597256	0.102	0.553939	0.446061	0.7987739
7776	-31.48028	-46.84431	15.36403	0.0483016	0.102069	0.0296506	8.28251e-05	0.0447601	0.0113601	0.0241475	0.0138451	0.0254753	0.0109683	0.0612177	0.000400632	0.0313885	0.0520476	0.0171078	0.00190968	0.01279	0.00711091	0.0777332	0.00876798	0.0292491	2.29198	0.56934	0.5003241	1.499676	0.114618	0.347693	0.71922	1.3904	2.8761	8.72461	1.566274	2.997409	1.341892	0.0791332	0.167221	0.0485769	0.000135694	0.0733312	0.0186114	0.0395612	0.0226826	0.0417366	0.0179695	0.100294	0.000656361	0.0514243	0.0852704	0.0280279	0.00312866	0.020954	0.0116499	0.127351	0.0143647	0.0479192	0.749838	0.250162	0.6103834
7812	-31.70962	-47.02851	15.31889	0.0683002	0.0532797	0.0141809	0.0165789	0.0393396	0.0200737	0.003681	0.00859993	0.0196339	0.00367585	0.0193632	0.0300914	0.00826629	0.0139629	0.00202412	0.0356359	0.0346707	0.00199148	0.00422334	0.0339183	0.0175172	3.40653	0.197822	0.9366607	1.063339	0.279262	0.536808	0.823585	1.2142	1.86286	3.58086	0.9223492	1.135245	5.740074	0.152113	0.118661	0.0315828	0.0369235	0.0876144	0.0447066	0.00819807	0.0191532	0.0437271	0.00818659	0.0431243	0.0670175	0.0184101	0.0310973	0.00450798	0.0793658	0.077216	0.00443528	0.00940591	0.0755404	0.0390131	0.53167	0.46833	0.4490085
7848	-29.79523	-49.51843	19.7232	0.020387	0.119051	0.0213047	0.0444825	0.0736575	0.0162742	0.0726818	0.0589289	0.0211791	0.0181714	0.0187441	0.255247	0.0127372	0.0170769	0.0109803	0.0782677	0.0465017	0.0142909	0.0754749	0.127217	0.119799	0.561666	1.14611	1.374922	0.6250782	0.643205	0.806365	0.93506	1.06945	1.24013	1.55471	0.3190841	0.4546282	0.163354	0.0164086	0.0958189	0.0171473	0.0358022	0.0592839	0.0130984	0.0584986	0.0474294	0.0170462	0.0146254	0.0150864	0.205438	0.0102517	0.0137445	0.00883755	0.0629945	0.0374273	0.0115022	0.0607466	0.102392	0.096421	0.312539	0.687461	1.242454
7884	-35.71019	-49.55763	13.84744	0.0171849	0.135847	0.11146	0.110326	0.0755981	0.036292	0.305725	0.0281861	0.128055	0.225025	0.115484	0.18109	0.0801168	0.209116	0.0194304	0.0354948	0.0382286	0.00626765	0.0655318	0.0775162	0.124474	3.07802	0.307326	0.6395698	1.36043	0.413252	0.649871	0.874189	1.14392	1.53877	2.41983	0.6389744	2.127102	3.338494	0.00808149	0.0638844	0.0524159	0.0518828	0.0355513	0.0170669	0.143772	0.013255	0.06022	0.105822	0.0543082	0.0851608	0.0376763	0.0983405	0.00913747	0.016692	0.0179777	0.00294747	0.0308175	0.0364533	0.0585363	0.680215	0.319785	2.126449
7920	-28.55115	-46.59754	18.04639	0.0284036	0.0276992	0.00725492	0.0186644	0.0490093	0.0209151	0.0199234	0.0219577	0.084537	0.0479871	0.0829878	0.0200406	0.0809388	0.00198909	0.0202524	0.00350486	0.0130861	0.0462189	0.112812	0.0053467	0.00767891	1.27206	0.909313	1.057406	0.9425937	0.193985	0.44941	0.779168	1.28342	2.22514	5.15503	1.185813	0.8914206	0.4663091	0.0393834	0.0384067	0.0100594	0.0258794	0.0679545	0.0290001	0.027625	0.0304458	0.117216	0.0665372	0.115068	0.0277875	0.112227	0.00275799	0.0280813	0.00485971	0.0181448	0.0640855	0.156421	0.00741354	0.0106473	0.471297	0.528703	0.7212077
7956	-35.80385	-52.49428	16.69044	0.00845684	0.0504013	0.00505084	0.0122945	0.0389941	0.00955469	0.0345802	0.069854	0.00743899	0.00802807	0.0059516	0.0374248	0.00505679	0.00405232	0.0118106	0.0177941	0.0417456	0.000463834	0.00117642	0.0408381	0.0906388	1.28913	0.903623	0.3743234	1.625677	0.354177	0.602773	0.85391	1.17108	1.659	2.82345	0.7505155	4.342973	0.4755422	0.0168595	0.10048	0.0100693	0.0245103	0.0777384	0.0190482	0.068939	0.139261	0.0148303	0.0160047	0.0118651	0.0746099	0.0100812	0.00807869	0.0235456	0.0354742	0.0832237	0.000924696	0.0023453	0.0814146	0.180697	0.812838	0.187162	0.5016065
7992	-32.49814	-51.37721	18.87908	0.00737223	0.0392882	0.0274439	0.0577163	0.0111924	0.002825	0.0610561	0.0157998	0.0184427	0.0247472	0.00391318	0.00858101	0.021495	0.0671569	0.0658727	0.0825615	0.0762143	0.000392406	0.022455	0.0851642	0.0840566	1.60905	0.796985	1.390055	0.6099449	0.42241	0.656855	0.87711	1.14011	1.52241	2.36737	0.623125	0.4387919	0.6729721	0.0094064	0.0501287	0.0350163	0.0736416	0.0142806	0.00360448	0.0779029	0.0201593	0.0235315	0.0315755	0.00499292	0.0109487	0.0274259	0.085687	0.0840485	0.105342	0.0972436	0.00050068	0.0286509	0.108663	0.10725	0.304972	0.695028	0.7837464
8028	-27.97653	-48.99351	21.01698	0.0720108	0.116491	0.00451972	0.00616832	0.110379	0.019278	0.145165	0.148643	0.00455815	0.00536	0.038083	0.0125317	0.0605017	0.0083687	0.0276458	0.0472087	0.0671001	0.0455639	0.0717876	0.0648302	0.0156194	0.55148	1.14951	1.808037	0.1919626	0.856156	0.927056	0.976647	1.02391	1.07868	1.16801	0.1122943	0.1061718	0.1599178	0.0659552	0.106695	0.00413964	0.00564961	0.101097	0.0176569	0.132958	0.136143	0.00417484	0.00490926	0.0348805	0.0114778	0.0554139	0.00766494	0.0253209	0.0432387	0.0614574	0.0417323	0.0657508	0.0593784	0.0143059	0.0959813	0.904019	1.091814
8064	-31.95896	-47.20576	15.2468	0.106992	0.109432	0.0165593	0.00915747	0.0484923	0.0084179	0.0124958	0.00537267	0.00587408	0.032348	0.00261274	0.0306638	0.0110962	0.0151963	0.00888404	0.0948869	0.137227	0.0190834	0.0546642	0.170712	0.00077982	3.20287	0.265711	1.142893	0.8571072	0.096613	0.319889	0.700759	1.42702	3.12608	10.3506	1.689842	0.7499454	4.017977	0.118755	0.121463	0.0183799	0.0101643	0.0538237	0.00934339	0.0138696	0.00596335	0.00651989	0.0359044	0.00289999	0.0340351	0.0123161	0.016867	0.00986077	0.105319	0.152314	0.0211815	0.0606741	0.189481	0.000865556	0.428554	0.571446	0.9009473
8100	-40.31354	-54.86192	14.54838	0.0244603	0.0678645	0.0127238	0.0122115	0.0227377	0.0189897	0.0337546	0.0662568	0.00954964	0.0578145	0.0113356	0.0222426	0.0171635	0.0599172	0.0193624	0.0564466	0.0488481	0.00511369	0.0141597	0.069881	0.00752224	1.43951	0.853496	0.1833849	1.816615	0.125814	0.363861	0.729491	1.37082	2.74831	7.94826	1.498888	9.906021	0.5622019	0.0371536	0.103082	0.0193267	0.0185485	0.0345372	0.0288442	0.0512711	0.10064	0.0145053	0.0878165	0.017218	0.0337851	0.0260703	0.0910103	0.0294103	0.0857388	0.0741971	0.00776737	0.0215076	0.106145	0.0114258	0.908308	0.0916925	0.6583557
8136	-29.31928	-46.12738	16.8081	0.0480686	0.280817	0.00255091	0.0148427	0.0435182	0.012603	0.0288401	0.118969	0.0564909	0.023687	0.215509	0.099144	0.0710757	0.104473	0.112358	0.00670424	0.137574	0.011266	0.0370159	0.0828386	0.0493051	2.90398	0.365341	1.414634	0.5853659	0.567385	0.758517	0.917385	1.09006	1.31836	1.76247	0.4097759	0.4137931	2.649557	0.0308596	0.180282	0.00163767	0.00952893	0.0279383	0.00809101	0.0185151	0.0763772	0.0362667	0.0152068	0.138355	0.0636497	0.04563	0.0670706	0.0721331	0.00430407	0.0883216	0.00723269	0.0237639	0.0531817	0.0316535	0.292683	0.707317	1.557652
8172	-31.75209	-45.64133	13.88924	0.430404	0.0998474	0.0297498	0.043592	0.0950196	0.0428115	0.0402201	0.0369829	0.0825684	0.10997	0.0650814	0.279409	0.150153	0.153512	0.0318818	0.105608	0.328399	0.0958899	0.0519401	0.445088	0.254862	2.65807	0.447311	1.165968	0.8340323	0.240142	0.498715	0.804888	1.24241	2.00515	4.16421	1.031476	0.7153134	1.980774	0.144771	0.0335848	0.0100067	0.0146627	0.0319609	0.0144001	0.0135285	0.0124396	0.0277728	0.0369898	0.0218909	0.0939826	0.0505057	0.0516356	0.0107238	0.0355226	0.110461	0.0322537	0.0174706	0.149711	0.0857257	0.417016	0.582984	2.972991
8208	-32.70739	-48.86165	16.15426	0.0155694	0.188589	0.0216635	0.096136	0.0726266	0.0851556	0.0502993	0.0689193	0.0266546	0.106151	0.130245	0.0796675	0.0212137	0.261174	0.0830462	0.0997246	0.187125	0.0129076	0.0311183	0.113764	0.032841	2.94223	0.352591	1.079361	0.9206389	0.925694	0.963044	0.988321	1.01182	1.03837	1.08027	0.05582932	0.852948	2.781529	0.00872437	0.105676	0.0121392	0.05387	0.0406965	0.0477171	0.0281853	0.0386191	0.014936	0.0594819	0.0729832	0.0446419	0.0118871	0.14635	0.0465351	0.0558809	0.104856	0.00723281	0.0174372	0.0637479	0.0184025	0.460319	0.539681	1.784591
8244	-33.28684	-51.75329	18.46645	0.0147116	0.0164284	0.0305603	0.0262642	0.045727	0.0433924	0.028609	0.00195917	0.0312259	0.0274611	0.0241243	0.227696	0.0095931	0.202041	0.00371969	0.122142	0.0588159	0.0429086	0.0404923	0.0336166	0.0271568	0.913568	1.02881	1.292308	0.7076919	0.175007	0.427401	0.767057	1.30368	2.33972	5.71406	1.260259	0.5476186	0.2959948	0.0138966	0.0155183	0.0288674	0.0248093	0.0431939	0.0409886	0.0270242	0.00185064	0.0294961	0.0259399	0.0227879	0.215082	0.00906167	0.190849	0.00351363	0.115375	0.0555577	0.0405317	0.0382492	0.0317543	0.0256524	0.353846	0.646154	1.058645
8280	-35.23326	-51.57743	16.34417	0.0853694	0.0670062	0.0403894	0.0436001	0.0366406	0.0122486	0.0973809	0.0355719	0.0764184	0.00805269	0.0329695	0.0432124	0.334697	0.0661336	0.22838	0.11679	0.0388855	0.137958	0.132729	0.011243	0.102613	2.11123	0.629591	1.015446	0.9845538	0.315653	0.569853	0.839079	1.19178	1.75484	3.16804	0.8337799	0.9695775	1.117778	0.0488302	0.0383267	0.0231023	0.0249387	0.020958	0.00700605	0.0557007	0.0203467	0.0437104	0.00460604	0.0188581	0.0247169	0.191443	0.0378276	0.130631	0.0668026	0.022242	0.0789104	0.0759191	0.00643084	0.0586932	0.492277	0.507723	1.74829
8316	-33.95706	-51.30794	17.35088	0.00916194	0.0633056	0.0456544	0.00881722	0.100754	0.00194875	0.0541326	0.000162811	0.160562	0.00636931	0.0613522	0.0514002	0.0480796	0.050938	0.217629	0.0919667	0.0607491	0.01147	0.0161914	0.0262948	0.399502	0.251092	1.24964	0.3781481	1.621852	0.625355	0.795372	0.931065	1.07404	1.25727	1.59909	0.3394341	4.288933	0.06697731	0.00616367	0.0425887	0.0307139	0.00593176	0.0677822	0.00131102	0.0364176	0.000109531	0.108018	0.00428493	0.0412746	0.0345793	0.0323454	0.0342684	0.14641	0.0618703	0.0408688	0.00771643	0.0108927	0.0176898	0.268764	0.810926	0.189074	1.486443
8352	-38.12096	-54.20592	16.08496	0.0894645	0.037282	0.0337477	0.0292203	0.0123425	0.00165058	0.0783172	0.00785297	0.0445313	0.0307244	0.0427286	0.109025	0.0459643	0.0933515	0.0100229	0.0928066	0.0217498	0.161416	0.00715757	0.24354	0.04287	0.806731	1.06442	0.7074492	1.292551	0.0390796	0.205727	0.610604	1.63772	4.86082	25.5888	2.344301	1.827058	0.252635	0.072396	0.0301692	0.0273091	0.0236455	0.00998776	0.00133567	0.0633755	0.00635474	0.0360354	0.0248627	0.0345767	0.0882245	0.0371951	0.0755415	0.00811068	0.0751005	0.0176002	0.13062	0.00579202	0.197076	0.034691	0.646275	0.353725	1.235765
